Date,DIS,GE,GILD,GOOGL,KMI,OIL,T,TSLA,WMT
2012-03-19,43.439999,19.432692,23.535,317.307312,37.139999,37.139999,31.65,34.98,60.740002
2012-03-20,43.240002,19.298077,23.459999,317.062073,36.75,36.75,31.790001,34.959999,60.599998
2012-03-21,43.27,19.298077,23.15,320.310303,37.07,37.07,31.84,35.150002,60.560001
2012-03-22,43.290001,19.086538,23.315001,323.348358,37.380001,37.380001,31.709999,34.400002,60.650002
2012-03-23,43.650002,19.01923,23.424999,321.616608,38.599998,38.599998,31.52,34.080002,60.75
2012-03-26,44.380001,19.278847,23.610001,324.98999,38.369999,38.369999,31.790001,37.400002,61.200001
2012-03-27,44.150002,19.26923,23.695,323.833832,38.439999,38.439999,31.639999,37.939999,61.09
2012-03-28,43.509998,19.240385,23.690001,328.208221,39.25,39.25,31.360001,37.849998,61.189999
2012-03-29,43.009998,19.182692,23.885,324.529541,39.009998,39.009998,31.209999,37.330002,60.82
2012-03-30,43.779999,19.298077,24.43,320.940948,38.650002,38.650002,31.23,37.240002,61.200001
2012-04-02,43.84,19.25,24.389999,323.783783,39.099998,39.099998,31.450001,36.580002,61.360001
2012-04-03,43.290001,19.192308,24.049999,321.631622,39.73,39.73,31.43,38.009998,60.650002
2012-04-04,42.93,18.98077,23.594999,317.892883,39.220001,39.220001,31.57,35,60.259998
2012-04-05,43.080002,18.740385,23.879999,316.476471,39.849998,39.849998,30.940001,34.48,60.669998
2012-04-09,42.110001,18.461538,23.295,315.735748,39.380001,39.380001,30.639999,33.150002,60.130001
2012-04-10,40.990002,18.01923,22.885,313.743744,38.099998,38.099998,30.129999,32.459999,59.93
2012-04-11,41.369999,18.278847,22.709999,318.298309,38.23,38.23,30.450001,33.09,59.799999
2012-04-12,42.150002,18.557692,22.860001,325.830841,38.52,38.52,30.84,33.439999,60.139999
2012-04-13,41.849998,18.153847,22.754999,312.61261,38.41,38.41,30.540001,33.59,59.77
2012-04-16,41.66,18.173077,22.93,303.338348,37.700001,37.700001,30.610001,32.25,60.580002
2012-04-17,42.68,18.596153,23.34,305.090088,37.240002,37.240002,30.889999,32.240002,61.869999
2012-04-18,42.490002,18.365385,23.305,304.029022,37.25,37.25,30.75,32.66,62.060001
2012-04-19,42.080002,18.403847,26.125,299.949951,36.73,36.73,30.74,33.16,61.75
2012-04-20,42.349998,18.615385,25.5,298.328339,36.16,36.16,30.860001,33.16,62.450001
2012-04-23,42.009998,18.336538,25.705,299.099091,35.110001,35.110001,30.610001,31.940001,59.540001
2012-04-24,42.18,18.788462,26.18,300.935944,35.09,35.09,31.719999,31.82,57.77
2012-04-25,42.700001,18.701923,26.285,305.165161,35.919998,35.919998,31.74,32.91,57.360001
2012-04-26,43.360001,18.865385,26.360001,308.04303,35.68,35.68,32.439999,33.490002,58.950001
2012-04-27,43.349998,19.01923,26.08,307.797791,35.84,35.84,32.669998,33.34,59.029999
2012-04-30,43.110001,18.826923,26.01,302.727722,35.900002,35.900002,32.91,33.130001,58.91
2012-05-01,43.790001,19.038462,25.719999,302.517517,36.419998,36.419998,33.060001,33.779999,59.07
2012-05-02,43.540001,19.009615,25.940001,303.933929,36.369999,36.369999,33.040001,33.939999,59.009998
2012-05-03,43.810001,18.85577,25.695,305.815826,35.75,35.75,33.110001,32.459999,58.990002
2012-05-04,42.93,18.596153,25.135,298.783783,35.25,35.25,32.860001,31.83,58.700001
2012-05-07,43.82,18.576923,24.950001,304.079071,35.150002,35.150002,33,32.470001,59.189999
2012-05-08,44.299999,18.509615,24.73,306.701691,34.970001,34.970001,33.040001,30.190001,59.049999
2012-05-09,45.02,18.182692,25.32,304.879883,34.080002,34.080002,32.810001,30.059999,59.029999
2012-05-10,45.279999,18.35577,25.625,307.137146,34.299999,34.299999,33.130001,32.959999,59.189999
2012-05-11,45.560001,18.278847,25.92,302.917908,33.990002,33.990002,33.59,32.25,59.419998
2012-05-14,45.169998,17.884615,26.23,302.302307,33.549999,33.549999,33.529999,30.059999,59.07
2012-05-15,45.009998,17.692308,25.934999,305.86087,33.299999,33.299999,33.349998,29.43,59.349998
2012-05-16,45.080002,18.26923,25.790001,314.779785,33.25,33.25,33.189999,29.18,59.189999
2012-05-17,44.330002,18.153847,25.049999,311.836823,33,33,33.290001,28.57,61.68
2012-05-18,43.810001,18.221153,24.969999,300.500488,32.5,32.5,33.66,27.559999,62.43
2012-05-21,44.389999,18.384615,25.445,307.362366,33.360001,33.360001,33.630001,28.77,63.040001
2012-05-22,44.389999,18.442308,25.235001,300.700714,33.799999,33.799999,33.540001,30.799999,63.73
2012-05-23,44.209999,18.442308,25.1,305.035034,33.16,33.16,33.360001,31.02,64.580002
2012-05-24,44.439999,18.509615,25.309999,302.132141,32.110001,32.110001,33.639999,30.280001,65.07
2012-05-25,44.5,18.461538,25.245001,296.061066,32.419998,32.419998,33.689999,29.809999,65.309998
2012-05-29,45.48,18.60577,25.48,297.467468,33.5,33.5,33.939999,31.690001,65.68
2012-05-30,45.200001,18.307692,25.25,294.409424,33.669998,33.669998,33.84,30.41,65.440002
2012-05-31,45.709999,18.35577,24.975,290.720734,34.189999,34.189999,34.169998,29.5,65.82
2012-06-01,44.400002,17.826923,24.334999,285.775787,32.349998,32.349998,33.900002,28.15,65.550003
2012-06-04,44.41,17.451923,24.605,289.584595,33,33,34.150002,27.879999,65.989998
2012-06-05,44.84,17.538462,24.254999,285.490479,33.02,33.02,34.060001,27.91,65.5
2012-06-06,45.529999,18.153847,24.610001,290.575562,31.9,31.9,34.560001,29.219999,65.93
2012-06-07,45.630001,18.26923,24.5,289.404419,31.49,31.49,34.16,28.93,65.870003
2012-06-08,46.240002,18.461538,24.82,290.515503,31.530001,31.530001,34.549999,30.08,68.220001
2012-06-11,45.799999,18.375,24.77,284.534546,31.440001,31.440001,34.59,29.120001,67.529999
2012-06-12,46.380001,18.73077,24.709999,282.832825,31.35,31.35,34.98,29.66,67.720001
2012-06-13,46.23,18.625,24.559999,280.825836,31.23,31.23,34.98,29.77,67.07
2012-06-14,47.18,18.961538,25.045,279.80481,31.469999,31.469999,35.689999,29.389999,67.629997
2012-06-15,47.09,19.23077,25.145,282.537537,31.9,31.9,35.709999,29.91,67.75
2012-06-18,47.099998,18.990385,25.105,285.710724,31.85,31.85,35.630001,31.84,68.120003
2012-06-19,47.509998,19.23077,25.365,291.056061,32.360001,32.360001,35.470001,32.09,67.809998
2012-06-20,47.73,19.326923,25.389999,289.044037,32.34,32.34,35.41,33.779999,68.519997
2012-06-21,47.400002,18.778847,24.959999,282.887878,31.98,31.98,35.029999,32.189999,67.699997
2012-06-22,47.470001,19.048077,25.26,286.026031,31.68,31.68,35.169998,33.790001,67.300003
2012-06-25,46.700001,18.76923,25.139999,280.630646,30.83,30.83,34.950001,33.110001,68.18
2012-06-26,47.299999,19.038462,25.184999,282.62262,30.76,30.76,34.98,31.610001,68.580002
2012-06-27,47.869999,19.35577,25.625,284.934937,30.99,30.99,35.189999,31.959999,68.589996
2012-06-28,47.82,19.423077,25.02,282.437439,31.219999,31.219999,35.389999,31.41,68.300003
2012-06-29,48.5,20.038462,25.639999,290.325317,32.220001,32.220001,35.66,31.290001,69.720001
2012-07-02,48.720001,19.701923,25.815001,290.525513,32.740002,32.740002,36.200001,30.4,69.349998
2012-07-03,48.59,19.64423,26.040001,294.209198,33.16,33.16,36,30.66,70.75
2012-07-05,48.110001,19.548077,25.73,298.25827,33.259998,33.259998,35.77,31.23,71.080002
2012-07-06,48.040001,19.23077,25.48,293.283295,32.959999,32.959999,35.439999,30.99,71.360001
2012-07-09,48,19.26923,25.75,293.298309,32.740002,32.740002,35.540001,31.49,71.760002
2012-07-10,47.360001,18.865385,25.799999,291.141144,32.790001,32.790001,35.439999,31.27,72.110001
2012-07-11,47.27,18.923077,25.334999,285.88089,33.049999,33.049999,35.259998,31.51,72.260002
2012-07-12,47.41,18.692308,25.33,285.525513,33.34,33.34,34.869999,32.700001,72.309998
2012-07-13,48.189999,19.009615,25.584999,288.548553,34.540001,34.540001,35.349998,34.25,73.18
2012-07-16,47.860001,18.836538,25.969999,287.747742,34.700001,34.700001,35.419998,35.959999,72.980003
2012-07-17,49.349998,18.961538,26.415001,288.653656,35.040001,35.040001,35.82,33.349998,73.099998
2012-07-18,49.349998,19.076923,26.575001,290.670685,35.389999,35.389999,36.189999,32.150002,72.849998
2012-07-19,48.990002,19.038462,26.879999,296.826813,35.25,35.25,35.48,32.27,71.529999
2012-07-20,48.59,19.10577,26.540001,305.715729,34.990002,34.990002,35.290001,31.790001,72.25
2012-07-23,47.98,19.317308,25.945,308.063049,34.860001,34.860001,35.380001,30.66,71.849998
2012-07-24,48.16,19.201923,25.549999,304.089081,34.869999,34.869999,34.630001,29.84,72.139999
2012-07-25,48.299999,19.23077,25.594999,304.299286,35.259998,35.259998,35.330002,28.950001,72.080002
2012-07-26,49.709999,19.76923,25.84,306.987,35.720001,35.720001,36.299999,28.129999,73.669998
2012-07-27,49.939999,20.115385,27.75,317.797791,35.810001,35.810001,37.139999,29.51,74.519997
2012-07-30,49.799999,20,27.805,316.466461,35.830002,35.830002,37.43,27.35,74.980003
2012-07-31,49.139999,19.951923,27.165001,316.801788,35.810001,35.810001,37.919998,27.42,74.43
2012-08-01,48.82,19.932692,26.815001,316.656647,35.740002,35.740002,37.639999,26.25,73.620003
2012-08-02,48.98,19.73077,28.645,314.689697,35.400002,35.400002,37.540001,26.1,74.050003
2012-08-03,49.77,20.153847,28.434999,320.985992,35.889999,35.889999,37.580002,27.27,74.550003
2012-08-06,49.650002,20.163462,28.82,321.73172,36.169998,36.169998,37.610001,28.27,74.279999
2012-08-07,49.810001,20.307692,28.775,320.590576,36.43,36.43,37.439999,30.25,73.989998
2012-08-08,50.490002,20.201923,28.41,321.436432,36.139999,36.139999,37.43,29.09,74.309998
2012-08-09,49.959999,20.25,28.450001,321.49649,35.810001,35.810001,37.23,29.41,73.849998
2012-08-10,49.650002,20.288462,28.385,321.32132,34.639999,34.639999,37.490002,29.940001,73.68
2012-08-13,49.860001,20.182692,28.315001,330.335327,34.73,34.73,37.389999,31.17,73.400002
2012-08-14,49.689999,20.134615,28.785,334.664673,34.77,34.77,37.25,29.42,74.010002
2012-08-15,49.889999,20.153847,28.985001,334.104095,34.490002,34.490002,37.099998,29.4,74.449997
2012-08-16,50.25,20.240385,28.344999,336.771759,34.470001,34.470001,37.240002,30.299999,72.150002
2012-08-17,50.459999,20.192308,28.375,338.908905,34.220001,34.220001,37.169998,30.01,71.989998
2012-08-20,50.450001,20.125,28.245001,338.108093,34.860001,34.860001,36.889999,29.51,72.300003
2012-08-21,49.639999,20.048077,28.41,335.090088,34.970001,34.970001,36.59,29.110001,71.43
2012-08-22,49.66,19.98077,28.24,338.928925,34.970001,34.970001,36.560001,29.950001,71.769997
2012-08-23,49.169998,19.846153,28.025,338.738739,34.849998,34.849998,36.560001,30.73,71.559998
2012-08-24,49.560001,20,28.645,339.654663,35.290001,35.290001,36.950001,29.5,72.110001
2012-08-27,49.630001,20.048077,28.594999,334.944946,35.279999,35.279999,36.869999,28.32,72.5
2012-08-28,49.630001,20.009615,28.815001,338.963959,35.23,35.23,36.639999,28.690001,72.410004
2012-08-29,50.040001,20.01923,28.879999,344.349335,35.439999,35.439999,36.82,28.41,72.769997
2012-08-30,49.419998,19.846153,28.754999,341.181183,35.439999,35.439999,36.689999,28.41,72.25
2012-08-31,49.470001,19.913462,28.844999,342.887878,35.77,35.77,36.639999,28.52,72.599998
2012-09-04,49.66,19.721153,29.004999,340.86087,35.68,35.68,36.810001,28.139999,73.510002
2012-09-05,50.790001,19.85577,29.219999,340.700714,35.5,35.5,36.93,27.940001,73.550003
2012-09-06,51.860001,20.490385,29.745001,350.050049,35.740002,35.740002,37.439999,28.549999,74.809998
2012-09-07,51.740002,20.759615,29.629999,353.428436,35.84,35.84,37.299999,29.35,73.82
2012-09-10,51.52,20.653847,29.83,350.735748,35.759998,35.759998,37.419998,27.370001,73.510002
2012-09-11,51.560001,20.759615,29.655001,346.441437,35.75,35.75,37.619999,27.799999,74.059998
2012-09-12,51.700001,21.048077,29.875,345.785797,35.669998,35.669998,37.720001,28.280001,74.07
2012-09-13,52.599998,21.173077,30.120001,353.373383,35.970001,35.970001,38.150002,29.48,75.139999
2012-09-14,52.349998,21.259615,31.01,355.19519,36.23,36.23,37.259998,30.389999,74.5
2012-09-17,52.150002,21.201923,32.900002,355.345337,36.240002,36.240002,37.599998,32.540001,73.989998
2012-09-18,51.900002,21.384615,33.384998,359.499512,36.049999,36.049999,37.66,31.34,73.949997
2012-09-19,52.700001,21.567308,33.605,364.114105,35.950001,35.950001,37.759998,31.049999,74.370003
2012-09-20,52.66,21.567308,33.66,364.424438,35.66,35.66,37.939999,30.9,74.75
2012-09-21,52.740002,21.663462,33.880001,367.362366,35.700001,35.700001,38.080002,30.02,74.449997
2012-09-24,52.919998,21.5,33.580002,375.065063,35.799999,35.799999,38.25,30.66,74.739998
2012-09-25,52.540001,21.451923,33.645,374.954956,35.529999,35.529999,38.060001,27.66,74.260002
2012-09-26,51.939999,21.25,33.029999,377.107117,35.150002,35.150002,38.080002,27.540001,74.190002
2012-09-27,52.580002,21.85577,33.32,378.628632,35.66,35.66,37.990002,28.49,73.980003
2012-09-28,52.279999,21.836538,33.165001,377.627625,35.52,35.52,37.700001,29.280001,73.800003
2012-10-01,52.07,21.932692,33.720001,381.271271,35.450001,35.450001,37.75,29.16,74.050003
2012-10-02,51.639999,21.913462,34.59,378.873871,35.5,35.5,37.810001,29.799999,73.75
2012-10-03,52.470001,22.028847,35,381.631622,36.040001,36.040001,38.169998,29.299999,74.199997
2012-10-04,52.630001,22.067308,34.834999,384.409424,36.25,36.25,38.34,29.4,74.720001
2012-10-05,52.970001,22.23077,34.715,384.209198,36.040001,36.040001,37.860001,28.889999,75.129997
2012-10-08,52.330002,22.038462,34.904999,379.299286,35.560001,35.560001,37.66,29.25,75.25
2012-10-09,51.509998,21.75,34.389999,372.417419,35.080002,35.080002,37.139999,28.370001,74.139999
2012-10-10,51.209999,21.567308,33.814999,372.652649,35.16,35.16,36.919998,28.4,75.419998
2012-10-11,50.34,21.64423,33.935001,376.116119,35.09,35.09,36.259998,28.32,75.010002
2012-10-12,50.59,21.615385,33.970001,372.747742,34.5,34.5,35.630001,27.639999,75.809998
2012-10-15,50.790001,21.76923,33.66,370.86087,34.889999,34.889999,35.209999,27.33,77.150002
2012-10-16,51.240002,21.76923,34.189999,372.722717,35.52,35.52,35.400002,28.059999,76.910004
2012-10-17,52.290001,22.028847,34.779999,378.123108,35.77,35.77,35.720001,28.82,77.029999
2012-10-18,52.419998,21.932692,34.145,347.847839,35.869999,35.869999,36.02,28.040001,76.559998
2012-10-19,51.900002,21.182692,33.294998,341.236237,34.970001,34.970001,35.32,27.74,75.620003
2012-10-22,51.790001,20.865385,33.189999,339.674683,34.75,34.75,35.259998,27.85,75.650002
2012-10-23,50.759998,20.461538,32.455002,340.515503,34.380001,34.380001,35,28.389999,74.760002
2012-10-24,50.650002,20.442308,34.169998,338.988983,34.560001,34.560001,34.709999,27.42,74.82
2012-10-25,50.259998,20.442308,33.689999,339.219208,35.060001,35.060001,34.5,27.52,75.32
2012-10-26,50.080002,20.298077,33.535,337.912903,34.700001,34.700001,34.630001,27.379999,75.110001
2012-10-31,49.119999,20.25,33.59,340.490479,34.709999,34.709999,34.59,28.129999,75.019997
2012-11-01,49.779999,20.51923,33.75,344.13913,34.580002,34.580002,35.09,29.25,73.449997
2012-11-02,49.860001,20.490385,33.505001,344.304291,34.110001,34.110001,34.93,28.92,72.769997
2012-11-05,50.32,20.586538,33.52,341.821808,33.889999,33.889999,34.830002,31.5,73.139999
2012-11-06,50.470001,20.759615,33.735001,341.201202,34.16,34.16,34.799999,31.15,73.760002
2012-11-07,50.080002,20.317308,32.724998,333.89389,33.34,33.34,33.639999,31.540001,73.110001
2012-11-08,50.040001,20.086538,32.424999,326.471466,32.939999,32.939999,33.200001,31.309999,72.480003
2012-11-09,47.060001,20.192308,32.505001,331.846832,32.580002,32.580002,33.540001,30.32,72.309998
2012-11-12,47.450001,20.086538,36.965,333.283295,32.529999,32.529999,33.869999,31.07,72.480003
2012-11-13,47.959999,19.884615,36.345001,329.854858,32.240002,32.240002,33.950001,31.610001,71.809998
2012-11-14,47.169998,19.240385,36.145,326.601593,32.119999,32.119999,33.779999,31.379999,71.309998
2012-11-15,47.470001,19.288462,36.445,323.953949,32.029999,32.029999,33.419998,30.82,68.720001
2012-11-16,47.419998,19.375,37.200001,323.91391,32.299999,32.299999,33.139999,31.84,68.029999
2012-11-19,47.91,19.865385,37.41,334.439453,33.48,33.48,33.82,32.919998,69.019997
2012-11-20,48.439999,19.826923,37.904999,335.320313,33.459999,33.459999,33.68,33,69
2012-11-21,48.68,19.884615,37.775002,333.26828,33.459999,33.459999,33.849998,32.470001,68.889999
2012-11-23,49.259998,20.23077,38.060001,334.319305,33.720001,33.720001,34.360001,32.130001,70.199997
2012-11-26,49.029999,20.25,37.735001,330.905914,33.68,33.68,33.970001,32.27,69.910004
2012-11-27,48.599998,20.067308,37.325001,335.690704,33.759998,33.759998,33.619999,32.150002,69.5
2012-11-28,49.200001,20.326923,37.439999,342.177185,34.119999,34.119999,33.619999,33.23,70.559998
2012-11-29,49.720001,20.317308,37.650002,346.29129,34.220001,34.220001,33.93,33.689999,70.830002
2012-11-30,49.66,20.317308,37.5,349.534546,33.810001,33.810001,34.130001,33.82,72.019997
2012-12-03,49.290001,20.01923,37.305,347.972961,33.900002,33.900002,34.139999,34.619999,71.339996
2012-12-04,49.299999,20.057692,37.080002,345.86087,33.919998,33.919998,33.919998,33.900002,72.120003
2012-12-05,49.59,20.413462,37.27,344.254242,33.830002,33.830002,33.91,33.709999,71.650002
2012-12-06,49.060001,20.548077,36.904999,345.910919,33.630001,33.630001,33.650002,33.900002,71.589996
2012-12-07,49.240002,20.634615,36.959999,342.447449,33.580002,33.580002,33.740002,34.169998,72.290001
2012-12-10,49.299999,20.567308,37.125,343.05304,33.650002,33.650002,33.73,34.57,72.150002
2012-12-11,49.48,20.682692,38.169998,348.788788,33.630001,33.630001,34.150002,35.279999,70.889999
2012-12-12,49.639999,20.942308,38.115002,349.12912,33.720001,33.720001,34.490002,35.259998,68.940002
2012-12-13,49.110001,20.788462,37.384998,351.701691,33.799999,33.799999,34.32,33.610001,69.040001
2012-12-14,48.669998,20.788462,37.119999,351.331329,33.720001,33.720001,34.009998,33.810001,68.75
2012-12-17,49.279999,21.086538,37.73,360.750763,34.459999,34.459999,34.23,34.400002,69.199997
2012-12-18,50.220001,20.85577,37.924999,360.895905,35.290001,35.290001,34.34,34.59,69.5
2012-12-19,49.939999,20.201923,37.375,360.415405,35.240002,35.240002,33.91,34.610001,68.519997
2012-12-20,50.93,20.240385,36.830002,361.541534,35.470001,35.470001,34.169998,34.43,69
2012-12-21,50,20.076923,36.389999,358.173187,35.34,35.34,33.669998,34,68.650002
2012-12-24,49.880001,20.01923,36.330002,355.105103,35.029999,35.029999,33.740002,34.279999,68.57
2012-12-26,49.849998,19.971153,36.240002,354.789795,34.75,34.75,33.779999,33.59,67.989998
2012-12-27,49.529999,19.89423,36.299999,353.498505,34.77,34.77,33.66,33.689999,68.190002
2012-12-28,49.150002,19.653847,36.189999,350.355347,34.619999,34.619999,33.32,33.220001,67.610001
2012-12-31,49.790001,20.182692,36.724998,354.044037,35.330002,35.330002,33.709999,33.869999,68.230003
2013-01-02,51.099998,20.51923,37.529999,361.987,36.529999,36.529999,35,35.360001,69.239998
2013-01-03,51.209999,20.288462,37.474998,362.197205,36.98,36.98,35.02,34.77,68.800003
2013-01-04,52.189999,20.384615,37.860001,369.35434,36.709999,36.709999,35.23,34.400002,69.059998
2013-01-07,50.970001,20.317308,38.439999,367.742737,37.32,37.32,35.389999,34.34,68.400002
2013-01-08,50.759998,20.096153,38.700001,367.017029,37.34,37.34,34.349998,33.68,68.589996
2013-01-09,50.779999,20.14423,38.935001,369.429443,37.119999,37.119999,34.240002,33.639999,68.57
2013-01-10,50.790001,20.35577,38.970001,371.111115,37.099998,37.099998,34.369999,33.529999,68.360001
2013-01-11,50.580002,20.317308,39.040001,370.365356,37.060001,37.060001,34.27,32.91,68.629997
2013-01-14,50.59,20.307692,38.884998,361.987,36.939999,36.939999,34.02,33.259998,68.300003
2013-01-15,51.09,20.384615,38.68,362.82782,36.84,36.84,33.759998,33.900002,68.980003
2013-01-16,51.529999,20.307692,38.584999,357.952942,36.599998,36.599998,33.259998,34.099998,69.209999
2013-01-17,52.41,20.48077,38.764999,356.016022,37.240002,37.240002,33.200001,34.380001,68.849998
2013-01-18,52.34,21.192308,39.139999,352.607605,37.41,37.41,33.439999,34.52,69.199997
2013-01-22,52.73,21.163462,38.955002,351.786774,37.790001,37.790001,33.610001,35.189999,69.580002
2013-01-23,53.950001,21.096153,38.419998,371.121124,37.580002,37.580002,33.779999,36,69.489998
2013-01-24,53.950001,21.201923,39.200001,377.482483,37.23,37.23,33.75,36.990002,69.790001
2013-01-25,54.380001,21.432692,39.68,377.212219,37.25,37.25,34.02,36.98,69
2013-01-28,54.360001,21.634615,39.439999,375.740753,37.529999,37.529999,34.130001,38.029999,69.349998
2013-01-29,53.990002,21.634615,39.900002,377.217224,37.299999,37.299999,34.68,37.950001,69.889999
2013-01-30,53.790001,21.375,39.849998,377.292297,37.73,37.73,34.48,37.52,69.75
2013-01-31,53.880001,21.423077,39.450001,378.223236,37.459999,37.459999,34.790001,37.509998,69.949997
2013-02-01,54.59,21.75,40.560001,388.188202,37.490002,37.490002,35.509998,38.299999,70.489998
2013-02-04,53.900002,21.451923,39.59,379.889893,36.580002,36.580002,35.23,37.740002,69.629997
2013-02-05,54.290001,21.673077,40.540001,383.253265,37.380001,37.380001,35.349998,38.130001,70.769997
2013-02-06,54.52,21.576923,39.91,385.470459,37.27,37.27,35.43,39.169998,71.309998
